SGB_ID,MAGs_in_SGB,Yak_MAGs,Antelope_MAGs,Ass_MAGs,Cattle_MAGs,Horse_MAGs,Sheep_MAGs,Representative_genome,Quality,Completeness,Contamination,Quality_Score,tRNAs_number,tRNAs_decoding_Standard_20_AA,5S_rRNA_num,16S_rRNA_num,23S_rRNA_num,GTDB_domain,GTDB_phylum
SGB_435,67,0,1,0,0,0,66,T1900044866_TS20190332_bin.171.fa,High,93.77,0.37,91.92,52,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_436,67,27,0,0,40,0,0,T1900045171_TC20190165_bin.151.fa,High,90.05,1.24,83.85,44,18,0,0,0,d__Bacteria,p__Bacteroidota
SGB_437,67,0,20,0,0,0,47,TP20200815-DZC31_DT2009055501-1_bin.205.fa,High,94.34,1.12,88.74,42,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_438,2,0,2,0,0,0,0,TP20200823-QMN30_DT2009055555-1_bin.147.fa,Medium,82.75,1.38,75.85,45,18,5,0,0,d__Bacteria,p__Bacteroidota
SGB_439,5,0,2,0,0,0,3,TP20200823-QMN73_DT2009055560-1_bin.125.fa,Medium,88.53,0.8,84.53,37,17,0,1,0,d__Bacteria,p__Bacteroidota
SGB_440,154,5,27,0,1,0,121,TP20200824-WDL54_DT2009055572-1_bin.223.fa,Medium,89.62,0.42,87.52,37,17,2,1,1,d__Bacteria,p__Bacteroidota
SGB_441,3,0,3,0,0,0,0,TP20200824-WDL65_DT2009055576-1_bin.226.fa,Medium,88.84,0.89,84.39,42,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_442,65,0,65,0,0,0,0,TP20200812-DBC17_DT2009055240-1_bin.301.fa,High,93.64,0.37,91.79,46,20,0,0,0,d__Bacteria,p__Bacteroidota
SGB_443,64,1,0,0,5,0,58,T1900044693_TS20190159_bin.99.fa,High,90.4,0.74,86.7,41,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_444,63,52,1,0,10,0,0,T1900045485_YK20190179_bin.199.fa,High,92.39,1.86,83.09,49,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_445,61,0,0,0,0,0,61,T1900044639_TS20190105_bin.217.fa,High,93.25,1.72,84.65,48,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_446,61,0,41,0,0,0,20,TP20200812-DBC33_DT2009055256-1_bin.118.fa,High,93.83,0,93.83,45,20,1,1,0,d__Bacteria,p__Bacteroidota
SGB_447,57,44,0,0,11,0,2,T1900045525_YK20190219_bin.130.fa,High,94.56,0.37,92.71,46,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_448,54,0,9,0,0,0,45,TP20200815-DZC13_DT2009055483-1_bin.143.fa,High,93.27,1.32,86.67,46,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_449,53,53,0,0,0,0,0,T1900045339_YK20190028_bin.47.fa,High,94.61,0.56,91.81,50,20,1,0,0,d__Bacteria,p__Bacteroidota
SGB_450,53,0,52,0,0,0,1,TP20200812-DBC1_DT2009055224-1_bin.165.fa,High,92.08,0.74,88.38,38,17,1,1,0,d__Bacteria,p__Bacteroidota
SGB_451,52,19,0,0,14,0,19,T1900044589_TS20190055_bin.213.fa,High,91.64,1.45,84.39,47,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_452,52,0,28,0,0,0,24,TP20200814-DZC27_DT2009055355-1_bin.254.fa,High,95.72,0.23,94.57,50,20,5,0,0,d__Bacteria,p__Bacteroidota
SGB_453,50,11,0,0,39,0,0,T1900045050_TC20190043_bin.244.fa,High,93.06,0.54,90.36,52,18,4,0,0,d__Bacteria,p__Bacteroidota
SGB_454,50,2,15,0,1,0,32,TP20200814-DZC20_DT2009055348-1_bin.157.fa,High,93.86,0.74,90.16,40,20,3,1,0,d__Bacteria,p__Bacteroidota
SGB_455,48,27,0,0,21,0,0,T1900045709_YK20190403_bin.412.fa,High,91.25,1.65,83,39,17,3,0,0,d__Bacteria,p__Bacteroidota
SGB_456,47,36,0,0,11,0,0,T1900045693_YK20190387_bin.111.fa,High,94.02,0.43,91.87,56,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_457,46,0,24,0,0,0,22,TP20200814-DZC80_DT2009055408-1_bin.167.fa,High,93.91,0.37,92.06,44,20,1,0,0,d__Bacteria,p__Bacteroidota
SGB_458,45,0,2,0,0,0,43,T1900044798_TS20190264_bin.165.fa,High,90.65,1.39,83.7,33,15,4,0,0,d__Bacteria,p__Bacteroidota
SGB_459,43,43,0,0,0,0,0,T1900045646_YK20190340_bin.37.fa,High,91.58,0.84,87.38,41,17,3,0,0,d__Bacteria,p__Bacteroidota
SGB_460,40,6,23,0,0,0,11,T1900044583_TS20190049_bin.275.fa,High,94.27,0.84,90.07,40,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_461,39,29,0,0,10,0,0,T1900045328_YK20190017_bin.92.fa,High,92.75,0.74,89.05,36,18,0,0,0,d__Bacteria,p__Bacteroidota
SGB_462,39,0,29,0,0,0,10,TP20200814-DZC5_DT2009055333-1_bin.88.fa,High,92.62,0.48,90.22,45,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_463,38,33,0,0,3,0,2,T1900045411_YK20190101_bin.239.fa,High,91.91,1.5,84.41,46,17,2,0,0,d__Bacteria,p__Bacteroidota
SGB_464,37,22,0,0,15,0,0,T1900045685_YK20190379_bin.91.fa,High,91.59,1.7,83.09,41,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_465,37,7,6,0,0,0,24,TP20200812-DBC5_DT2009055228-1_bin.240.fa,High,92.68,0,92.68,46,20,4,1,0,d__Bacteria,p__Bacteroidota
SGB_466,37,0,37,0,0,0,0,TP20200812-DBC68_DT2009055291-1_bin.27.fa,High,92.91,0.37,91.06,39,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_467,36,8,0,0,2,0,26,T1900045564_YK20190258_bin.126.fa,High,91.33,0.58,88.43,45,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_468,35,0,0,0,0,0,35,T1900044730_TS20190196_bin.81.fa,High,92.8,0.81,88.75,36,16,0,0,0,d__Bacteria,p__Bacteroidota
SGB_469,34,34,0,0,0,0,0,T1900045666_YK20190360_bin.438.fa,High,93.39,0.92,88.79,42,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_470,31,0,8,0,0,0,23,T1900044752_TS20190418_bin.110.fa,High,93.36,0.08,92.96,45,20,0,0,0,d__Bacteria,p__Bacteroidota
SGB_471,31,25,0,0,6,0,0,T1900045515_YK20190209_bin.107.fa,High,92.32,1.86,83.02,36,16,1,0,0,d__Bacteria,p__Bacteroidota
SGB_472,29,0,2,0,0,0,27,T1900044629_TS20190095_bin.395.fa,High,93.21,0.56,90.41,43,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_473,27,0,21,0,0,0,6,TP20200812-DBC33_DT2009055256-1_bin.281.fa,High,93.81,0.66,90.51,40,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_474,26,19,0,0,7,0,0,T1900045661_YK20190355_bin.144.fa,High,90.6,1.73,81.95,41,18,0,0,0,d__Bacteria,p__Bacteroidota
SGB_475,24,0,0,0,0,0,24,T1900044738_TS20190204_bin.169.fa,High,91.5,0.2,90.5,49,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_476,24,5,5,0,0,0,14,TP20200812-DBC52_DT2009055275-1_bin.265.fa,High,91.25,0.98,86.35,40,18,1,1,0,d__Bacteria,p__Bacteroidota
SGB_477,24,0,3,0,0,0,21,TP20200815-DZC77_DT2009055547-1_bin.297.fa,High,91.87,1.6,83.87,44,20,1,0,0,d__Bacteria,p__Bacteroidota
SGB_478,22,11,0,0,10,0,1,T1900045149_TC20190143_bin.25.fa,High,97,1.89,87.55,54,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_479,22,2,3,0,0,0,17,TP20200814-DZC62_DT2009055390-1_bin.265.fa,High,91.13,0.67,87.78,39,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_480,21,0,0,0,0,0,21,T1900044782_TS20190248_bin.169.fa,High,92.36,1.09,86.91,47,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_481,21,0,0,0,0,21,0,T1900045303_TH20190073_bin.73.fa,High,91.96,0.74,88.26,38,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_482,21,21,0,0,0,0,0,T1900045419_YK20190109_bin.261.fa,High,91.03,0.76,87.23,57,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_483,21,14,0,0,3,0,4,T1900045650_YK20190344_bin.295.fa,High,93.33,0.37,91.48,41,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_484,21,1,14,0,3,0,3,TP20200812-DBC58_DT2009055281-1_bin.87.fa,High,92.74,0.41,90.69,47,20,0,0,0,d__Bacteria,p__Bacteroidota
SGB_485,20,0,0,0,0,0,20,T1900044779_TS20190245_bin.83.fa,High,94.11,0.46,91.81,47,20,1,0,0,d__Bacteria,p__Bacteroidota
SGB_486,20,20,0,0,0,0,0,T1900045528_YK20190222_bin.130.fa,High,90.07,0.87,85.72,45,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_487,19,0,0,0,0,0,19,T1900044758_TS20190224_bin.238.fa,High,94.76,0,94.76,38,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_488,19,15,0,0,4,0,0,T1900045313_YK20190002_bin.469.fa,High,92.74,1.12,87.14,39,18,0,0,0,d__Bacteria,p__Bacteroidota
SGB_489,19,18,0,0,1,0,0,T1900045714_YK20190408_bin.188.fa,High,92.56,0.84,88.36,42,18,1,1,0,d__Bacteria,p__Bacteroidota
SGB_490,19,0,19,0,0,0,0,TP20200825-WDL41_DT2009055599-1_bin.181.fa,High,93.08,0.3,91.58,49,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_491,18,9,0,0,9,0,0,T1900045098_TC20190092_bin.99.fa,High,92.07,0.78,88.17,44,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_492,18,0,0,0,0,18,0,T1900045248_TH20190018_bin.235.fa,High,91.05,1.16,85.25,39,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_493,18,0,0,11,0,7,0,T1900045299_TH20190069_bin.219.fa,High,90.52,1.05,85.27,39,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_494,17,0,0,0,0,17,0,T1900045239_TH20190009_bin.23.fa,High,91.4,0.45,89.15,39,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_495,17,0,0,0,0,0,17,TP20200814-DZC26_DT2009055354-1_bin.67.fa,High,94.25,1.12,88.65,48,20,2,1,0,d__Bacteria,p__Bacteroidota
SGB_496,16,0,3,0,0,0,13,T1900044646_TS20190112_bin.77.fa,High,92.94,1.3,86.44,48,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_497,16,0,0,0,0,0,16,T1900044750_TS20190416_bin.19.fa,High,93.7,0.84,89.5,41,19,3,1,0,d__Bacteria,p__Bacteroidota
SGB_498,16,11,0,0,5,0,0,T1900045324_YK20190013_bin.250.fa,High,90.29,1.36,83.49,49,19,1,1,0,d__Bacteria,p__Bacteroidota
SGB_499,16,15,0,0,1,0,0,T1900045640_YK20190334_bin.6.fa,High,93.25,0.62,90.15,42,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_500,16,0,6,0,0,0,10,TP20200815-DZC77_DT2009055547-1_bin.292.fa,High,93.86,0.96,89.06,38,20,3,1,0,d__Bacteria,p__Bacteroidota
SGB_501,15,0,0,0,0,0,15,T1900044643_TS20190109_bin.52.fa,High,94.24,0.9,89.74,51,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_502,15,0,2,0,0,0,13,T1900044747_TS20190213_bin.172.fa,High,91.48,1.76,82.68,37,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_503,15,7,0,0,8,0,0,T1900045034_TC20190027_bin.86.fa,High,92.49,1.73,83.84,56,19,3,1,0,d__Bacteria,p__Bacteroidota
SGB_504,15,11,0,0,4,0,0,T1900045693_YK20190387_bin.66.fa,High,90.72,1.12,85.12,45,18,4,0,0,d__Bacteria,p__Bacteroidota
SGB_505,15,0,1,0,0,0,14,T2001009361_TS20190215_bin.92.fa,High,93.12,0,93.12,53,20,2,1,0,d__Bacteria,p__Bacteroidota
SGB_506,14,11,0,0,3,0,0,T1900045359_YK20190049_bin.7.fa,High,90.69,2.54,77.99,45,18,3,2,0,d__Bacteria,p__Bacteroidota
SGB_507,14,0,14,0,0,0,0,TP20200812-DBC44_DT2009055267-1_bin.386.fa,High,93.49,0.74,89.79,37,19,0,1,0,d__Bacteria,p__Bacteroidota
SGB_508,12,1,0,0,11,0,0,T1900045130_TC20190124_bin.308.fa,High,90.52,1.12,84.92,36,17,1,0,0,d__Bacteria,p__Bacteroidota
SGB_509,11,0,6,0,0,0,5,TP20200815-DZC24_DT2009055494-1_bin.356.fa,High,92.95,0.68,89.55,40,17,0,0,0,d__Bacteria,p__Bacteroidota
SGB_510,10,0,4,0,0,0,6,T1900044632_TS20190098_bin.80.fa,High,91.25,0.37,89.4,36,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_511,10,4,0,0,6,0,0,T1900045137_TC20190131_bin.198.fa,High,91.73,1.36,84.93,34,16,1,0,0,d__Bacteria,p__Bacteroidota
SGB_512,10,10,0,0,0,0,0,T1900045629_YK20190323_bin.212.fa,High,94.42,0,94.42,51,18,4,1,0,d__Bacteria,p__Bacteroidota
SGB_513,10,7,0,0,3,0,0,T1900045754_YK20190448_bin.179.fa,High,90.06,2.35,78.31,47,19,2,1,0,d__Bacteria,p__Bacteroidota
SGB_514,9,0,0,9,0,0,0,T1900044958_TA20190014_bin.235.fa,High,90.96,0.37,89.11,35,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_515,9,0,0,0,9,0,0,T1900045166_TC20190160_bin.217.fa,High,90.02,0.93,85.37,42,19,0,1,0,d__Bacteria,p__Bacteroidota
SGB_516,9,0,0,0,0,9,0,T1900045246_TH20190016_bin.211.fa,High,90.67,1.94,80.97,51,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_517,9,8,0,0,1,0,0,T1900045628_YK20190322_bin.156.fa,High,91.57,1.21,85.52,43,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_518,8,7,0,0,1,0,0,T1900045181_TC20190177_bin.49.fa,High,91.38,0.94,86.68,48,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_519,8,0,0,0,0,8,0,T1900045245_TH20190015_bin.30.fa,High,95.96,3.92,76.36,39,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_520,7,0,0,0,0,7,0,T1900045308_TH20190078_bin.41.fa,High,90.99,1.64,82.79,39,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_521,7,0,7,0,0,0,0,TP20200824-WDL70_DT2009055579-1_bin.130.fa,High,94.22,0.79,90.27,48,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_522,6,6,0,0,0,0,0,T1900045430_YK20190121_bin.238.fa,High,94.57,0.93,89.92,42,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_523,5,0,0,5,0,0,0,T1900044948_TA20190001_bin.395.fa,High,90.25,0.26,88.95,37,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_524,5,0,0,0,5,0,0,T1900045085_TC20190079_bin.50.fa,High,92.03,2.54,79.33,38,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_525,5,1,0,0,4,0,0,T1900045172_TC20190168_bin.206.fa,High,95.04,0.37,93.19,50,19,5,1,0,d__Bacteria,p__Bacteroidota
SGB_526,5,5,0,0,0,0,0,T1900045688_YK20190382_bin.66.fa,High,90.64,0,90.64,54,19,4,1,0,d__Bacteria,p__Bacteroidota
SGB_527,5,0,5,0,0,0,0,TP20200812-DBC4_DT2009055227-1_bin.15.fa,High,94.66,1.14,88.96,46,19,0,0,0,d__Bacteria,p__Bacteroidota
SGB_528,4,2,0,0,2,0,0,T1900045163_TC20190157_bin.43.fa,High,92.57,0.46,90.27,47,17,4,1,0,d__Bacteria,p__Bacteroidota
SGB_529,3,0,0,3,0,0,0,T1900044952_TA20190005_bin.319.fa,High,93.18,3.67,74.83,49,19,1,1,0,d__Bacteria,p__Bacteroidota
SGB_530,3,0,0,0,3,0,0,T1900045167_TC20190161_bin.124.fa,High,94.05,1.15,88.3,49,18,5,0,0,d__Bacteria,p__Bacteroidota
SGB_531,2,2,0,0,0,0,0,T1900045404_YK20190094_bin.163.fa,High,93,0.87,88.65,52,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_532,2,2,0,0,0,0,0,T1900045704_YK20190398_bin.210.fa,High,92.66,0.98,87.76,55,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_533,2,2,0,0,0,0,0,T1900045729_YK20190423_bin.121.fa,High,90.56,4,70.56,42,18,0,0,0,d__Bacteria,p__Bacteroidota
SGB_534,2,0,2,0,0,0,0,TP20200812-DBC47_DT2009055270-1_bin.327.fa,High,93.83,1.12,88.23,40,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_535,2,0,2,0,0,0,0,TP20200823-QMN73_DT2009055560-1_bin.214.fa,High,91.66,2.31,80.11,58,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_536,1,0,0,0,1,0,0,T1900045184_TC20190180_bin.262.fa,High,91.24,3.45,73.99,39,17,1,0,0,d__Bacteria,p__Bacteroidota
SGB_537,1,0,0,0,0,1,0,T1900045241_TH20190011_bin.6.fa,High,92.39,1.29,85.94,30,15,0,0,0,d__Bacteria,p__Bacteroidota
SGB_538,1,0,0,0,0,1,0,T1900045249_TH20190019_bin.117.fa,High,91.5,0.74,87.8,40,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_539,1,0,0,0,0,1,0,T1900045249_TH20190019_bin.12.fa,High,91.98,1.73,83.33,40,19,3,0,0,d__Bacteria,p__Bacteroidota
SGB_540,2,0,0,0,2,0,0,T1900045066_TC20190060_bin.238.fa,Medium,61.46,0,61.46,30,17,1,0,0,d__Bacteria,p__Bacteroidota
SGB_541,340,0,60,0,0,0,280,TP20200812-DBC102_DT2009055325-1_bin.15.fa,High,91.85,0,91.85,46,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_542,142,135,0,0,7,0,0,T1900045468_YK20190159_bin.38.fa,High,92.97,0.23,91.82,52,20,5,0,0,d__Bacteria,p__Bacteroidota
SGB_543,3,3,0,0,0,0,0,T1900045627_YK20190321_bin.278.fa,Medium,82.75,1.8,73.75,47,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_544,3,0,3,0,0,0,0,TP20200824-WDL71_DT2009055580-1_bin.197.fa,Medium,78.4,0,78.4,37,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_545,52,0,2,0,0,0,50,T1900044761_TS20190227_bin.103.fa,High,90.58,0.48,88.18,49,20,2,0,1,d__Bacteria,p__Bacteroidota
SGB_546,3,0,3,0,0,0,0,TP20200823-QMN30_DT2009055555-1_bin.120.fa,High,90.01,0,90.01,54,20,0,0,0,d__Bacteria,p__Bacteroidota
SGB_547,2,0,1,0,0,0,1,TP20200815-DZC59_DT2009055529-1_bin.163.fa,High,90.07,4.21,69.02,56,20,4,1,0,d__Bacteria,p__Bacteroidota
SGB_548,1,0,1,0,0,0,0,TP20200814-DZC95_DT2009055423-1_bin.80.fa,High,93.8,1.53,86.15,64,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_549,1,0,1,0,0,0,0,TP20200814-DZC65_DT2009055393-1_bin.39.fa,High,98.88,3.35,82.13,75,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_550,1,0,1,0,0,0,0,TP20200814-DZC65_DT2009055393-1_bin.26.fa,High,96.88,0.81,92.83,58,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_551,7,0,0,0,0,0,7,TP20200814-DZC141_DT2009055469-1_bin.88.fa,High,90.4,1.47,83.05,54,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_552,2,0,0,2,0,0,0,T1900045001_TA20190063_bin.30.fa,Medium,61.82,1.72,53.22,29,14,1,0,0,d__Bacteria,p__Bacteroidota
SGB_553,6,0,0,0,0,6,0,T1900045253_TH20190023_bin.320.fa,Medium,89.08,2.79,75.13,45,16,4,0,0,d__Bacteria,p__Bacteroidota
SGB_554,1,0,0,1,0,0,0,T1900044958_TA20190014_bin.61.fa,High,92.43,0.19,91.48,50,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_555,12,0,0,0,0,12,0,T1900045243_TH20190013_bin.139.fa,High,99.26,0.56,96.46,46,19,5,0,0,d__Bacteria,p__Bacteroidota
SGB_556,2,0,0,0,0,0,2,T1900044616_TS20190082_bin.178.fa,Medium,69.97,2.47,57.62,30,16,2,0,0,d__Bacteria,p__Bacteroidota
SGB_557,67,48,0,0,19,0,0,T1900045130_TC20190124_bin.113.fa,High,94.28,0,94.28,53,20,6,0,0,d__Bacteria,p__Bacteroidota
SGB_558,33,0,0,0,0,0,33,T1900044597_TS20190063_bin.28.fa,High,95.35,0.37,93.5,53,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_559,165,0,45,0,0,0,120,TP20200824-WDL9_DT2009055563-1_bin.42.fa,High,94.3,0.95,89.55,55,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_560,90,0,49,0,0,0,41,TP20200814-DZC134_DT2009055462-1_bin.92.fa,High,94.61,0.76,90.81,57,19,7,0,0,d__Bacteria,p__Bacteroidota
SGB_561,72,0,8,0,0,0,64,T1900044695_TS20190161_bin.177.fa,High,91.22,1.25,84.97,54,20,6,0,0,d__Bacteria,p__Bacteroidota
SGB_562,68,0,1,0,0,0,67,T1900044535_TS20190001_bin.66.fa,Medium,80.92,1.66,72.62,46,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_563,2,0,0,0,0,0,2,T1900044555_TS20190021_bin.468.fa,Medium,75.85,2.46,63.55,41,17,2,0,0,d__Bacteria,p__Bacteroidota
SGB_564,23,0,0,0,0,0,23,T1900044571_TS20190037_bin.43.fa,Medium,82.3,1.7,73.8,51,20,3,1,0,d__Bacteria,p__Bacteroidota
SGB_565,26,0,13,0,0,0,13,T1900044606_TS20190072_bin.268.fa,Medium,78.07,1.13,72.42,46,18,3,1,0,d__Bacteria,p__Bacteroidota
SGB_566,5,0,0,0,0,0,5,T1900044632_TS20190098_bin.192.fa,Medium,85.82,2.97,70.97,49,20,3,0,0,d__Bacteria,p__Bacteroidota
SGB_567,37,0,24,0,0,0,13,T1900044642_TS20190108_bin.417.fa,Medium,84.41,0.87,80.06,50,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_568,6,0,0,0,0,0,6,T1900044696_TS20190162_bin.187.fa,Medium,61.47,0,61.47,46,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_569,18,11,0,0,1,0,6,T1900044714_TS20190180_bin.342.fa,Medium,84.02,1.28,77.62,46,17,4,0,0,d__Bacteria,p__Bacteroidota
SGB_570,2,0,0,0,0,0,2,T1900044723_TS20190189_bin.263.fa,Medium,68.54,1.38,61.64,44,18,2,0,0,d__Bacteria,p__Bacteroidota
SGB_571,2,0,0,0,0,0,2,T1900044730_TS20190196_bin.89.fa,Medium,82.48,2.07,72.13,45,17,4,0,0,d__Bacteria,p__Bacteroidota
SGB_572,59,1,4,0,0,0,54,T1900044744_TS20190210_bin.159.fa,Medium,86.46,0.98,81.56,53,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_573,5,0,1,0,0,0,4,T1900044749_TS20190415_bin.363.fa,Medium,70.32,1.3,63.82,43,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_574,5,0,0,0,0,0,5,T1900044754_TS20190420_bin.80.fa,Medium,59.91,0,59.91,45,20,2,1,0,d__Bacteria,p__Bacteroidota
SGB_575,6,0,0,0,0,0,6,T1900044756_TS20190222_bin.262.fa,Medium,82.49,0.77,78.64,47,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_576,11,0,6,0,0,0,5,T1900044778_TS20190244_bin.195.fa,Medium,82.8,2.11,72.25,50,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_577,5,0,0,0,0,0,5,T1900044802_TS20190268_bin.214.fa,Medium,68.97,1.72,60.37,61,18,4,0,0,d__Bacteria,p__Bacteroidota
SGB_578,1,0,0,0,0,0,1,T1900044854_TS20190320_bin.23.fa,Medium,53.95,0,53.95,30,17,1,0,0,d__Bacteria,p__Bacteroidota
SGB_579,5,0,0,0,0,0,5,T1900044916_TS20190382_bin.53.fa,Medium,78.74,2.91,64.19,48,20,4,0,0,d__Bacteria,p__Bacteroidota
SGB_580,3,0,0,0,2,0,1,T1900045076_TC20190070_bin.252.fa,Medium,52.85,0,52.85,59,19,1,0,0,d__Bacteria,p__Bacteroidota
SGB_581,12,0,0,0,12,0,0,T1900045117_TC20190111_bin.299.fa,Medium,66.71,0,66.71,46,19,5,0,0,d__Bacteria,p__Bacteroidota
SGB_582,2,0,0,0,2,0,0,T1900045136_TC20190130_bin.192.fa,Medium,51.72,0,51.72,35,14,3,0,0,d__Bacteria,p__Bacteroidota
SGB_583,1,0,0,0,1,0,0,T1900045166_TC20190160_bin.145.fa,Medium,57.01,1.21,50.96,39,18,4,0,0,d__Bacteria,p__Bacteroidota
SGB_584,1,0,0,0,1,0,0,T1900045172_TC20190168_bin.51.fa,Medium,68.37,2.59,55.42,49,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_585,3,1,0,0,2,0,0,T1900045223_TC20190219_bin.204.fa,Medium,68.76,0,68.76,42,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_586,2,0,0,0,0,2,0,T1900045243_TH20190013_bin.346.fa,Medium,75.86,4.31,54.31,41,18,1,0,0,d__Bacteria,p__Bacteroidota
SGB_587,71,61,0,0,10,0,0,T1900045314_YK20190003_bin.190.fa,Medium,87.75,0.74,84.05,48,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_588,1,1,0,0,0,0,0,T1900045315_YK20190004_bin.46.fa,Medium,50.16,0,50.16,25,15,2,0,0,d__Bacteria,p__Bacteroidota
SGB_589,2,2,0,0,0,0,0,T1900045317_YK20190006_bin.234.fa,Medium,69.14,2.76,55.34,48,19,4,1,0,d__Bacteria,p__Bacteroidota
SGB_590,3,3,0,0,0,0,0,T1900045335_YK20190024_bin.15.fa,Medium,61.36,0,61.36,44,20,2,0,0,d__Bacteria,p__Bacteroidota
SGB_591,1,1,0,0,0,0,0,T1900045341_YK20190031_bin.27.fa,Medium,72.23,3.37,55.38,48,17,5,0,0,d__Bacteria,p__Bacteroidota
SGB_592,1,1,0,0,0,0,0,T1900045345_YK20190035_bin.147.fa,Medium,69.23,3.07,53.88,49,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_593,6,6,0,0,0,0,0,T1900045348_YK20190038_bin.240.fa,Medium,66.54,0,66.54,46,19,2,0,0,d__Bacteria,p__Bacteroidota
SGB_594,2,2,0,0,0,0,0,T1900045350_YK20190040_bin.289.fa,Medium,81.9,3.48,64.5,53,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_595,3,3,0,0,0,0,0,T1900045407_YK20190097_bin.207.fa,Medium,88.71,2.83,74.56,63,20,5,0,0,d__Bacteria,p__Bacteroidota
SGB_596,2,2,0,0,0,0,0,T1900045429_YK20190120_bin.90.fa,Medium,86.18,4.95,61.43,57,17,4,0,0,d__Bacteria,p__Bacteroidota
SGB_597,30,21,0,0,9,0,0,T1900045432_YK20190123_bin.212.fa,Medium,89.04,1.93,79.39,59,19,4,0,0,d__Bacteria,p__Bacteroidota
SGB_598,5,5,0,0,0,0,0,T1900045506_YK20190200_bin.213.fa,Medium,73.72,2.35,61.97,42,17,4,0,0,d__Bacteria,p__Bacteroidota
