BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044949_TA20190002_bin.56.fa.c00201_T190004...region001, T1900044949_TA20190002_bin.56_T1900044949_TA20190002_bin.56_contig_000201,NRPS-like,NRPS
T1900044949_TA20190002_bin.67.fa.c00032_T190004...region001, T1900044949_TA20190002_bin.67_T1900044949_TA20190002_bin.67_contig_000032,ranthipeptide,RiPPs
T1900044949_TA20190002_bin.67.fa.c00446_T190004...region001, T1900044949_TA20190002_bin.67_T1900044949_TA20190002_bin.67_contig_000446,RiPP-like.arylpolyene,Others
T1900044949_TA20190002_bin.77.fa.c00092_T190004...region001, T1900044949_TA20190002_bin.77_T1900044949_TA20190002_bin.77_contig_000092,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.104.fa.c00001_T190004...region001, T1900044950_TA20190003_bin.104_T1900044950_TA20190003_bin.104_contig_000001,arylpolyene,Others
T1900044950_TA20190003_bin.104.fa.c00039_T190004...region001, T1900044950_TA20190003_bin.104_T1900044950_TA20190003_bin.104_contig_000039,arylpolyene,Others
T1900044950_TA20190003_bin.104.fa.c00097_T190004...region001, T1900044950_TA20190003_bin.104_T1900044950_TA20190003_bin.104_contig_000097,RRE-containing,RiPPs
T1900044950_TA20190003_bin.117.fa.c00168_T190004...region001, T1900044950_TA20190003_bin.117_T1900044950_TA20190003_bin.117_contig_000168,NRPS,NRPS
T1900044950_TA20190003_bin.117.fa.c00214_T190004...region001, T1900044950_TA20190003_bin.117_T1900044950_TA20190003_bin.117_contig_000214,NRPS-like,NRPS
T1900044950_TA20190003_bin.117.fa.c00339_T190004...region001, T1900044950_TA20190003_bin.117_T1900044950_TA20190003_bin.117_contig_000339,terpene,Terpene
T1900044950_TA20190003_bin.120.fa.c00114_T190004...region001, T1900044950_TA20190003_bin.120_T1900044950_TA20190003_bin.120_contig_000114,RRE-containing,RiPPs
T1900044950_TA20190003_bin.120.fa.c00124_T190004...region001, T1900044950_TA20190003_bin.120_T1900044950_TA20190003_bin.120_contig_000124,betalactone,Others
T1900044950_TA20190003_bin.124.fa.c00076_T190004...region001, T1900044950_TA20190003_bin.124_T1900044950_TA20190003_bin.124_contig_000076,NRPS-like,NRPS
T1900044950_TA20190003_bin.124.fa.c00360_T190004...region001, T1900044950_TA20190003_bin.124_T1900044950_TA20190003_bin.124_contig_000360,arylpolyene,Others
T1900044950_TA20190003_bin.124.fa.c00471_T190004...region001, T1900044950_TA20190003_bin.124_T1900044950_TA20190003_bin.124_contig_000471,RRE-containing,RiPPs
T1900044950_TA20190003_bin.124.fa.c00534_T190004...region001, T1900044950_TA20190003_bin.124_T1900044950_TA20190003_bin.124_contig_000534,arylpolyene,Others
T1900044950_TA20190003_bin.130.fa.c00313_T190004...region001, T1900044950_TA20190003_bin.130_T1900044950_TA20190003_bin.130_contig_000313,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.134.fa.c00125_T190004...region001, T1900044950_TA20190003_bin.134_T1900044950_TA20190003_bin.134_contig_000125,arylpolyene,Others
T1900044950_TA20190003_bin.141.fa.c00161_T190004...region001, T1900044950_TA20190003_bin.141_T1900044950_TA20190003_bin.141_contig_000161,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.16.fa.c00016_T190004...region001, T1900044950_TA20190003_bin.16_T1900044950_TA20190003_bin.16_contig_000016,RRE-containing,RiPPs
T1900044950_TA20190003_bin.16.fa.c00038_T190004...region001, T1900044950_TA20190003_bin.16_T1900044950_TA20190003_bin.16_contig_000038,arylpolyene,Others
T1900044950_TA20190003_bin.16.fa.c00039_T190004...region001, T1900044950_TA20190003_bin.16_T1900044950_TA20190003_bin.16_contig_000039,arylpolyene,Others
T1900044950_TA20190003_bin.169.fa.c00080_T190004...region001, T1900044950_TA20190003_bin.169_T1900044950_TA20190003_bin.169_contig_000080,NRPS-like,NRPS
T1900044950_TA20190003_bin.169.fa.c00108_T190004...region001, T1900044950_TA20190003_bin.169_T1900044950_TA20190003_bin.169_contig_000108,betalactone,Others
T1900044950_TA20190003_bin.17.fa.c00055_T190004...region001, T1900044950_TA20190003_bin.17_T1900044950_TA20190003_bin.17_contig_000055,NRPS,NRPS
T1900044950_TA20190003_bin.17.fa.c00189_T190004...region001, T1900044950_TA20190003_bin.17_T1900044950_TA20190003_bin.17_contig_000189,NRPS-like,NRPS
T1900044950_TA20190003_bin.17.fa.c00191_T190004...region001, T1900044950_TA20190003_bin.17_T1900044950_TA20190003_bin.17_contig_000191,NRPS-like,NRPS
T1900044950_TA20190003_bin.17.fa.c00232_T190004...region001, T1900044950_TA20190003_bin.17_T1900044950_TA20190003_bin.17_contig_000232,RRE-containing,RiPPs
T1900044950_TA20190003_bin.171.fa.c00170_T190004...region001, T1900044950_TA20190003_bin.171_T1900044950_TA20190003_bin.171_contig_000170,RRE-containing,RiPPs
T1900044950_TA20190003_bin.171.fa.c00603_T190004...region001, T1900044950_TA20190003_bin.171_T1900044950_TA20190003_bin.171_contig_000603,RRE-containing,RiPPs
T1900044950_TA20190003_bin.171.fa.c00621_T190004...region001, T1900044950_TA20190003_bin.171_T1900044950_TA20190003_bin.171_contig_000621,RRE-containing,RiPPs
T1900044950_TA20190003_bin.171.fa.c00632_T190004...region001, T1900044950_TA20190003_bin.171_T1900044950_TA20190003_bin.171_contig_000632,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.172.fa.c00046_T190004...region001, T1900044950_TA20190003_bin.172_T1900044950_TA20190003_bin.172_contig_000046,betalactone,Others
T1900044950_TA20190003_bin.173.fa.c00005_T190004...region001, T1900044950_TA20190003_bin.173_T1900044950_TA20190003_bin.173_contig_000005,arylpolyene,Others
T1900044950_TA20190003_bin.173.fa.c00021_T190004...region001, T1900044950_TA20190003_bin.173_T1900044950_TA20190003_bin.173_contig_000021,arylpolyene,Others
T1900044950_TA20190003_bin.173.fa.c00039_T190004...region001, T1900044950_TA20190003_bin.173_T1900044950_TA20190003_bin.173_contig_000039,RRE-containing,RiPPs
T1900044950_TA20190003_bin.175.fa.c00054_T190004...region001, T1900044950_TA20190003_bin.175_T1900044950_TA20190003_bin.175_contig_000054,NRPS,NRPS
T1900044950_TA20190003_bin.175.fa.c00107_T190004...region001, T1900044950_TA20190003_bin.175_T1900044950_TA20190003_bin.175_contig_000107,NRPS,NRPS
T1900044950_TA20190003_bin.175.fa.c00134_T190004...region001, T1900044950_TA20190003_bin.175_T1900044950_TA20190003_bin.175_contig_000134,NRPS,NRPS
T1900044950_TA20190003_bin.175.fa.c00143_T190004...region001, T1900044950_TA20190003_bin.175_T1900044950_TA20190003_bin.175_contig_000143,NRPS,NRPS
T1900044950_TA20190003_bin.184.fa.c00001_T190004...region001, T1900044950_TA20190003_bin.184_T1900044950_TA20190003_bin.184_contig_000001,RiPP-like,RiPPs
T1900044950_TA20190003_bin.185.fa.c00099_T190004...region001, T1900044950_TA20190003_bin.185_T1900044950_TA20190003_bin.185_contig_000099,NRPS-like,NRPS
T1900044950_TA20190003_bin.188.fa.c00022_T190004...region001, T1900044950_TA20190003_bin.188_T1900044950_TA20190003_bin.188_contig_000022,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.188.fa.c00042_T190004...region001, T1900044950_TA20190003_bin.188_T1900044950_TA20190003_bin.188_contig_000042,NRPS-like,NRPS
T1900044950_TA20190003_bin.188.fa.c00055_T190004...region001, T1900044950_TA20190003_bin.188_T1900044950_TA20190003_bin.188_contig_000055,RRE-containing,RiPPs
T1900044950_TA20190003_bin.192.fa.c00208_T190004...region001, T1900044950_TA20190003_bin.192_T1900044950_TA20190003_bin.192_contig_000208,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.207.fa.c00087_T190004...region001, T1900044950_TA20190003_bin.207_T1900044950_TA20190003_bin.207_contig_000087,RRE-containing,RiPPs
T1900044950_TA20190003_bin.207.fa.c00181_T190004...region001, T1900044950_TA20190003_bin.207_T1900044950_TA20190003_bin.207_contig_000181,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.208.fa.c00017_T190004...region001, T1900044950_TA20190003_bin.208_T1900044950_TA20190003_bin.208_contig_000017,terpene,Terpene
T1900044950_TA20190003_bin.208.fa.c00025_T190004...region001, T1900044950_TA20190003_bin.208_T1900044950_TA20190003_bin.208_contig_000025,NRPS,NRPS
T1900044950_TA20190003_bin.208.fa.c00027_T190004...region001, T1900044950_TA20190003_bin.208_T1900044950_TA20190003_bin.208_contig_000027,NRPS,NRPS
T1900044950_TA20190003_bin.208.fa.c00047_T190004...region001, T1900044950_TA20190003_bin.208_T1900044950_TA20190003_bin.208_contig_000047,betalactone.NRPS,Others
T1900044950_TA20190003_bin.232.fa.c00028_T190004...region001, T1900044950_TA20190003_bin.232_T1900044950_TA20190003_bin.232_contig_000028,proteusin,RiPPs
T1900044950_TA20190003_bin.232.fa.c00341_T190004...region001, T1900044950_TA20190003_bin.232_T1900044950_TA20190003_bin.232_contig_000341,NRPS,NRPS
T1900044950_TA20190003_bin.232.fa.c00398_T190004...region001, T1900044950_TA20190003_bin.232_T1900044950_TA20190003_bin.232_contig_000398,proteusin,RiPPs
T1900044950_TA20190003_bin.239.fa.c00069_T190004...region001, T1900044950_TA20190003_bin.239_T1900044950_TA20190003_bin.239_contig_000069,NRPS-like,NRPS
T1900044950_TA20190003_bin.239.fa.c00202_T190004...region001, T1900044950_TA20190003_bin.239_T1900044950_TA20190003_bin.239_contig_000202,NRPS,NRPS
T1900044950_TA20190003_bin.239.fa.c00303_T190004...region001, T1900044950_TA20190003_bin.239_T1900044950_TA20190003_bin.239_contig_000303,NRPS-like,NRPS
T1900044950_TA20190003_bin.239.fa.c00315_T190004...region001, T1900044950_TA20190003_bin.239_T1900044950_TA20190003_bin.239_contig_000315,NRPS-like,NRPS
T1900044950_TA20190003_bin.239.fa.c00346_T190004...region001, T1900044950_TA20190003_bin.239_T1900044950_TA20190003_bin.239_contig_000346,NRPS,NRPS
T1900044950_TA20190003_bin.265.fa.c00040_T190004...region001, T1900044950_TA20190003_bin.265_T1900044950_TA20190003_bin.265_contig_000040,RRE-containing,RiPPs
T1900044950_TA20190003_bin.265.fa.c00225_T190004...region001, T1900044950_TA20190003_bin.265_T1900044950_TA20190003_bin.265_contig_000225,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.266.fa.c00076_T190004...region001, T1900044950_TA20190003_bin.266_T1900044950_TA20190003_bin.266_contig_000076,arylpolyene,Others
T1900044950_TA20190003_bin.267.fa.c00013_T190004...region001, T1900044950_TA20190003_bin.267_T1900044950_TA20190003_bin.267_contig_000013,arylpolyene,Others
T1900044950_TA20190003_bin.267.fa.c00021_T190004...region001, T1900044950_TA20190003_bin.267_T1900044950_TA20190003_bin.267_contig_000021,arylpolyene,Others
T1900044950_TA20190003_bin.269.fa.c00011_T190004...region001, T1900044950_TA20190003_bin.269_T1900044950_TA20190003_bin.269_contig_000011,RRE-containing,RiPPs
T1900044950_TA20190003_bin.280.fa.c00095_T190004...region001, T1900044950_TA20190003_bin.280_T1900044950_TA20190003_bin.280_contig_000095,RRE-containing,RiPPs
T1900044950_TA20190003_bin.280.fa.c00183_T190004...region001, T1900044950_TA20190003_bin.280_T1900044950_TA20190003_bin.280_contig_000183,NRPS-like,NRPS
T1900044950_TA20190003_bin.280.fa.c00219_T190004...region001, T1900044950_TA20190003_bin.280_T1900044950_TA20190003_bin.280_contig_000219,NRPS,NRPS
T1900044950_TA20190003_bin.280.fa.c00239_T190004...region001, T1900044950_TA20190003_bin.280_T1900044950_TA20190003_bin.280_contig_000239,NRPS,NRPS
T1900044950_TA20190003_bin.284.fa.c00050_T190004...region001, T1900044950_TA20190003_bin.284_T1900044950_TA20190003_bin.284_contig_000050,NRPS,NRPS
T1900044950_TA20190003_bin.284.fa.c00071_T190004...region001, T1900044950_TA20190003_bin.284_T1900044950_TA20190003_bin.284_contig_000071,RiPP-like,RiPPs
T1900044950_TA20190003_bin.285.fa.c00002_T190004...region001, T1900044950_TA20190003_bin.285_T1900044950_TA20190003_bin.285_contig_000002,RRE-containing,RiPPs
T1900044950_TA20190003_bin.285.fa.c00047_T190004...region001, T1900044950_TA20190003_bin.285_T1900044950_TA20190003_bin.285_contig_000047,NRPS,NRPS
T1900044950_TA20190003_bin.285.fa.c00082_T190004...region001, T1900044950_TA20190003_bin.285_T1900044950_TA20190003_bin.285_contig_000082,betalactone,Others
T1900044950_TA20190003_bin.287.fa.c00026_T190004...region001, T1900044950_TA20190003_bin.287_T1900044950_TA20190003_bin.287_contig_000026,terpene,Terpene
T1900044950_TA20190003_bin.287.fa.c00133_T190004...region001, T1900044950_TA20190003_bin.287_T1900044950_TA20190003_bin.287_contig_000133,RRE-containing,RiPPs
T1900044950_TA20190003_bin.287.fa.c00144_T190004...region001, T1900044950_TA20190003_bin.287_T1900044950_TA20190003_bin.287_contig_000144,RRE-containing,RiPPs
T1900044950_TA20190003_bin.287.fa.c00149_T190004...region001, T1900044950_TA20190003_bin.287_T1900044950_TA20190003_bin.287_contig_000149,NRPS-like,NRPS
T1900044950_TA20190003_bin.287.fa.c00150_T190004...region001, T1900044950_TA20190003_bin.287_T1900044950_TA20190003_bin.287_contig_000150,NRPS-like.betalactone,Others
T1900044950_TA20190003_bin.309.fa.c00148_T190004...region001, T1900044950_TA20190003_bin.309_T1900044950_TA20190003_bin.309_contig_000148,RRE-containing,RiPPs
T1900044950_TA20190003_bin.333.fa.c00043_T190004...region001, T1900044950_TA20190003_bin.333_T1900044950_TA20190003_bin.333_contig_000043,NRPS,NRPS
T1900044950_TA20190003_bin.333.fa.c00287_T190004...region001, T1900044950_TA20190003_bin.333_T1900044950_TA20190003_bin.333_contig_000287,NRPS-like,NRPS
T1900044950_TA20190003_bin.333.fa.c00386_T190004...region001, T1900044950_TA20190003_bin.333_T1900044950_TA20190003_bin.333_contig_000386,RRE-containing,RiPPs
T1900044950_TA20190003_bin.336.fa.c00054_T190004...region001, T1900044950_TA20190003_bin.336_T1900044950_TA20190003_bin.336_contig_000054,RRE-containing,RiPPs
T1900044950_TA20190003_bin.336.fa.c00086_T190004...region001, T1900044950_TA20190003_bin.336_T1900044950_TA20190003_bin.336_contig_000086,RRE-containing,RiPPs
T1900044950_TA20190003_bin.342.fa.c00046_T190004...region001, T1900044950_TA20190003_bin.342_T1900044950_TA20190003_bin.342_contig_000046,RRE-containing,RiPPs
T1900044950_TA20190003_bin.342.fa.c00199_T190004...region001, T1900044950_TA20190003_bin.342_T1900044950_TA20190003_bin.342_contig_000199,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.343.fa.c00015_T190004...region001, T1900044950_TA20190003_bin.343_T1900044950_TA20190003_bin.343_contig_000015,cyclic-lactone-autoinducer,RiPPs
T1900044950_TA20190003_bin.343.fa.c00037_T190004...region001, T1900044950_TA20190003_bin.343_T1900044950_TA20190003_bin.343_contig_000037,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.346.fa.c00027_T190004...region001, T1900044950_TA20190003_bin.346_T1900044950_TA20190003_bin.346_contig_000027,arylpolyene,Others
T1900044950_TA20190003_bin.349.fa.c00018_T190004...region001, T1900044950_TA20190003_bin.349_T1900044950_TA20190003_bin.349_contig_000018,RRE-containing,RiPPs
T1900044950_TA20190003_bin.349.fa.c00059_T190004...region001, T1900044950_TA20190003_bin.349_T1900044950_TA20190003_bin.349_contig_000059,NRPS-like,NRPS
T1900044950_TA20190003_bin.350.fa.c00002_T190004...region001, T1900044950_TA20190003_bin.350_T1900044950_TA20190003_bin.350_contig_000002,RRE-containing,RiPPs
T1900044950_TA20190003_bin.350.fa.c00009_T190004...region001, T1900044950_TA20190003_bin.350_T1900044950_TA20190003_bin.350_contig_000009,cyclic-lactone-autoinducer,RiPPs
T1900044950_TA20190003_bin.350.fa.c00013_T190004...region001, T1900044950_TA20190003_bin.350_T1900044950_TA20190003_bin.350_contig_000013,RRE-containing.lassopeptide,RiPPs
T1900044950_TA20190003_bin.350.fa.c00018_T190004...region001, T1900044950_TA20190003_bin.350_T1900044950_TA20190003_bin.350_contig_000018,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.350.fa.c00022_T190004...region001, T1900044950_TA20190003_bin.350_T1900044950_TA20190003_bin.350_contig_000022,NRPS,NRPS
T1900044950_TA20190003_bin.358.fa.c00070_T190004...region001, T1900044950_TA20190003_bin.358_T1900044950_TA20190003_bin.358_contig_000070,RRE-containing,RiPPs
T1900044950_TA20190003_bin.358.fa.c00156_T190004...region001, T1900044950_TA20190003_bin.358_T1900044950_TA20190003_bin.358_contig_000156,RRE-containing,RiPPs
T1900044950_TA20190003_bin.36.fa.c00068_T190004...region001, T1900044950_TA20190003_bin.36_T1900044950_TA20190003_bin.36_contig_000068,cyclic-lactone-autoinducer,RiPPs
T1900044950_TA20190003_bin.36.fa.c00157_T190004...region001, T1900044950_TA20190003_bin.36_T1900044950_TA20190003_bin.36_contig_000157,NRPS,NRPS
T1900044950_TA20190003_bin.380.fa.c00068_T190004...region001, T1900044950_TA20190003_bin.380_T1900044950_TA20190003_bin.380_contig_000068,NRPS-like.NRPS,NRPS
T1900044950_TA20190003_bin.380.fa.c00070_T190004...region001, T1900044950_TA20190003_bin.380_T1900044950_TA20190003_bin.380_contig_000070,RRE-containing,RiPPs
T1900044950_TA20190003_bin.381.fa.c00189_T190004...region001, T1900044950_TA20190003_bin.381_T1900044950_TA20190003_bin.381_contig_000189,RRE-containing,RiPPs
T1900044950_TA20190003_bin.385.fa.c00139_T190004...region001, T1900044950_TA20190003_bin.385_T1900044950_TA20190003_bin.385_contig_000139,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.397.fa.c00089_T190004...region001, T1900044950_TA20190003_bin.397_T1900044950_TA20190003_bin.397_contig_000089,RRE-containing,RiPPs
T1900044950_TA20190003_bin.397.fa.c00103_T190004...region001, T1900044950_TA20190003_bin.397_T1900044950_TA20190003_bin.397_contig_000103,NRPS-like,NRPS
T1900044950_TA20190003_bin.397.fa.c00156_T190004...region001, T1900044950_TA20190003_bin.397_T1900044950_TA20190003_bin.397_contig_000156,arylpolyene,Others
T1900044950_TA20190003_bin.403.fa.c00064_T190004...region001, T1900044950_TA20190003_bin.403_T1900044950_TA20190003_bin.403_contig_000064,NRPS-like,NRPS
T1900044950_TA20190003_bin.403.fa.c00138_T190004...region001, T1900044950_TA20190003_bin.403_T1900044950_TA20190003_bin.403_contig_000138,arylpolyene,Others
T1900044950_TA20190003_bin.405.fa.c00036_T190004...region001, T1900044950_TA20190003_bin.405_T1900044950_TA20190003_bin.405_contig_000036,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.405.fa.c00074_T190004...region001, T1900044950_TA20190003_bin.405_T1900044950_TA20190003_bin.405_contig_000074,ranthipeptide,RiPPs
T1900044950_TA20190003_bin.416.fa.c00010_T190004...region001, T1900044950_TA20190003_bin.416_T1900044950_TA20190003_bin.416_contig_000010,NRPS,NRPS
T1900044950_TA20190003_bin.416.fa.c00034_T190004...region001, T1900044950_TA20190003_bin.416_T1900044950_TA20190003_bin.416_contig_000034,NRPS,NRPS
T1900044950_TA20190003_bin.416.fa.c00049_T190004...region001, T1900044950_TA20190003_bin.416_T1900044950_TA20190003_bin.416_contig_000049,NRPS,NRPS
T1900044950_TA20190003_bin.426.fa.c00029_T190004...region001, T1900044950_TA20190003_bin.426_T1900044950_TA20190003_bin.426_contig_000029,arylpolyene,Others
T1900044950_TA20190003_bin.426.fa.c00044_T190004...region001, T1900044950_TA20190003_bin.426_T1900044950_TA20190003_bin.426_contig_000044,arylpolyene,Others
T1900044950_TA20190003_bin.426.fa.c00053_T190004...region001, T1900044950_TA20190003_bin.426_T1900044950_TA20190003_bin.426_contig_000053,NRPS-like,NRPS
T1900044950_TA20190003_bin.426.fa.c00076_T190004...region001, T1900044950_TA20190003_bin.426_T1900044950_TA20190003_bin.426_contig_000076,RRE-containing,RiPPs
T1900044950_TA20190003_bin.428.fa.c00013_T190004...region001, T1900044950_TA20190003_bin.428_T1900044950_TA20190003_bin.428_contig_000013,NRPS,NRPS
T1900044950_TA20190003_bin.428.fa.c00174_T190004...region001, T1900044950_TA20190003_bin.428_T1900044950_TA20190003_bin.428_contig_000174,thiopeptide,RiPPs
