SGB_ID,SGBs,completeness,contamination,length,N50,taxonomy,Quality,MAGs_in_SGB
SGB_10103,TP20200812-DBC49_DT2009055272-1_bin.378.fa,98.93,0,2153730,77108,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__M3;s__,High,99
SGB_10104,TP20200812-DBC49_DT2009055272-1_bin.396.fa,94.6,0.61,1891818,41541,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,11
SGB_10105,TP20200812-DBC49_DT2009055272-1_bin.412.fa,73.11,0,1646560,61946,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,4
SGB_10106,TP20200812-DBC49_DT2009055272-1_bin.450.fa,95.7,2.01,2112101,16139,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__,High,13
SGB_10107,TP20200812-DBC49_DT2009055272-1_bin.456.fa,84.24,3.04,1309642,5298,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__,Medium,8
SGB_10108,TP20200812-DBC49_DT2009055272-1_bin.466.fa,90.74,1.2,2074603,14662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,13
SGB_10109,TP20200812-DBC49_DT2009055272-1_bin.472.fa,84.64,2.71,1837266,7147,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,4
SGB_1011,T1900044630_TS20190096_bin.197.fa,91.86,0.7,1486210,7199,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__,High,4
SGB_10110,TP20200812-DBC49_DT2009055272-1_bin.504.fa,89.65,3.02,1353655,9248,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3009;s__,Medium,5
SGB_10111,TP20200812-DBC49_DT2009055272-1_bin.517.fa,97.52,4.04,2024266,15949,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__,High,6
SGB_10112,TP20200812-DBC49_DT2009055272-1_bin.52.fa,93.51,0.67,1427611,37038,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG7384;s__,High,5
SGB_10113,TP20200812-DBC49_DT2009055272-1_bin.552.fa,96.42,1.61,2507472,36555,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG8775;s__,High,4
SGB_10114,TP20200812-DBC49_DT2009055272-1_bin.569.fa,94.16,0.02,2034710,54149,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,17
SGB_10115,TP20200812-DBC49_DT2009055272-1_bin.92.fa,94.01,4.49,2965281,15921,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UMGS1384;g__;s__,High,2
SGB_10116,TP20200812-DBC49_DT2009055272-1_bin.98.fa,94.85,1.38,1730426,94767,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,2
SGB_10117,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000012.fa,97.65,1.05,2683544,17424,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3855;s__,High,15
SGB_10118,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000029.fa,90.86,0,1360398,340014,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11412;s__,High,22
SGB_10119,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000044.fa,80.54,0.67,1414690,93008,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,Medium,5
SGB_1012,T1900044630_TS20190096_bin.252.fa,97.99,2.68,2247009,130603,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp017473555,High,12
SGB_10120,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000069.fa,89.3,0.78,1222426,22578,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__RGIG1988;s__,Medium,6
SGB_10121,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000080.fa,90.44,0.84,1874642,18177,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,6
SGB_10122,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000082.fa,90.81,2.68,1759449,22960,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,3
SGB_10123,TP20200812-DBC49_DT2009055272-1.MAGScoT_cleanbin_000095.fa,74.72,0.71,1299792,3535,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__SIG455;s__,Medium,2
SGB_10124,TP20200812-DBC4_DT2009055227-1_bin.119.fa,90.07,2.01,1574545,9106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS172;s__,High,4
SGB_10125,TP20200812-DBC4_DT2009055227-1_bin.128.fa,92.78,2.36,1620115,9256,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,High,2
SGB_10126,TP20200812-DBC4_DT2009055227-1_bin.15.fa,94.66,1.14,2403763,93121,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__,High,8
SGB_10127,TP20200812-DBC4_DT2009055227-1_bin.163.fa,90.99,1.9,2495043,60210,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,High,13
SGB_10128,TP20200812-DBC4_DT2009055227-1_bin.166.fa,93.99,0,1904496,48917,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp017517705,High,20
SGB_10129,TP20200812-DBC4_DT2009055227-1_bin.230.fa,87.68,1.19,2109218,49174,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp015060455,Medium,20
SGB_1013,T1900044630_TS20190096_bin.263.fa,93.24,1.01,1701187,73878,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__RGIG7238;s__,High,10
SGB_10130,TP20200812-DBC4_DT2009055227-1_bin.233.fa,91.68,1.56,2240060,22478,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__,High,7
SGB_10131,TP20200812-DBC4_DT2009055227-1_bin.60.fa,90.2,3.98,2403876,8465,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__,High,2
SGB_10132,TP20200812-DBC4_DT2009055227-1_bin.74.fa,93.68,3.47,1685494,15711,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,3
SGB_10133,TP20200812-DBC4_DT2009055227-1_bin.76.fa,90.56,1.14,1626313,43382,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,2
SGB_10134,TP20200812-DBC4_DT2009055227-1_bin.85.fa,91.92,0.71,2001523,22237,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAKSIP01;s__,High,9
SGB_10135,TP20200812-DBC4_DT2009055227-1_bin.9.fa,95.96,1.01,2217167,81262,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,High,25
SGB_10136,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000007.fa,99.04,0.48,1828901,87779,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__UBA940;s__,High,42
SGB_10137,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000009.fa,94.29,0,2142137,91081,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp015060445,High,121
SGB_10138,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000013.fa,95.53,0.71,2062725,52950,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,6
SGB_10139,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000014.fa,99.33,0.34,1995874,89071,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,High,5
SGB_1014,T1900044630_TS20190096_bin.265.fa,79.67,0.17,1628299,6952,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316555,Medium,2
SGB_10140,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000017.fa,95.08,0.24,2029458,57569,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,20
SGB_10141,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000022.fa,91.83,0,1661102,99866,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__UBA10677;s__,High,31
SGB_10142,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000025.fa,96.88,1.34,1829221,23370,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,6
SGB_10143,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000028.fa,86.35,1.05,1507473,30849,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__,Medium,4
SGB_10144,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000041.fa,96.76,1.34,2411860,56061,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612;s__,High,18
SGB_10145,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000044.fa,92.6,1.2,2339512,31811,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,High,3
SGB_10146,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000052.fa,89.74,1.03,2189656,20911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,4
SGB_10147,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000065.fa,91.6,0.34,1547994,18220,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,7
SGB_10148,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000067.fa,78.09,3.62,2087669,33197,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,2
SGB_10149,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000071.fa,90.85,0.79,1496130,35459,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,High,2
SGB_1015,T1900044630_TS20190096_bin.267.fa,99.11,0,2058174,17145,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,High,4
SGB_10150,TP20200812-DBC4_DT2009055227-1.MAGScoT_cleanbin_000074.fa,80.91,5.13,1474740,4749,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,Medium,2
SGB_10151,TP20200812-DBC50_DT2009055273-1_bin.158.fa,87.3,0.13,1374229,67505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,Medium,7
SGB_10152,TP20200812-DBC50_DT2009055273-1_bin.23.fa,93.2,5.5,2313077,20984,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,4
SGB_10153,TP20200812-DBC50_DT2009055273-1_bin.244.fa,92.56,0.78,1558353,23139,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SFWF01;s__,High,8
SGB_10154,TP20200812-DBC50_DT2009055273-1_bin.249.fa,95.34,0.89,1688921,27117,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,14
SGB_10155,TP20200812-DBC50_DT2009055273-1_bin.261.fa,94.97,0.02,1967602,45648,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG607;s__,High,8
SGB_10156,TP20200812-DBC50_DT2009055273-1_bin.354.fa,75.27,0.76,1125585,7088,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,Medium,2
SGB_10157,TP20200812-DBC50_DT2009055273-1_bin.76.fa,93.55,1.41,1794360,119752,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,6
SGB_10158,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000016.fa,93.51,2.65,2340059,22589,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG644;s__,High,10
SGB_10159,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000026.fa,95.51,1.12,1559352,34608,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__,High,2
SGB_1016,T1900044630_TS20190096_bin.319.fa,90.67,1.12,1049285,63915,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RGIG2951;s__,High,2
SGB_10160,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000034.fa,91.22,0.68,2465305,59544,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__RGIG5270;s__RGIG5270 sp017456285,High,28
SGB_10161,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000073.fa,80.13,0,1371425,47097,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,Medium,5
SGB_10162,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000083.fa,92.27,1.9,1329406,43340,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__,High,2
SGB_10163,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000084.fa,80.73,1.01,1591730,5045,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Ructibacterium;s__,Medium,2
SGB_10164,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000091.fa,82.87,1.79,2019994,6190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG644;s__,Medium,6
SGB_10165,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000105.fa,72.77,2.82,1735976,4395,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG673;s__,Medium,2
SGB_10166,TP20200812-DBC50_DT2009055273-1.MAGScoT_cleanbin_000111.fa,85.02,3.36,1555828,24589,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,2
SGB_10167,TP20200812-DBC51_DT2009055274-1_bin.113.fa,91.68,1.9,2656780,12820,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,4
SGB_10168,TP20200812-DBC51_DT2009055274-1_bin.202.fa,92.39,0.67,1287227,35941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__,High,2
SGB_10169,TP20200812-DBC51_DT2009055274-1_bin.222.fa,86.79,3.77,3113769,11044,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,Medium,2
SGB_1017,T1900044630_TS20190096_bin.61.fa,82.78,1.1,986476,45357,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__,Medium,3
SGB_10170,TP20200812-DBC51_DT2009055274-1_bin.244.fa,93.15,0,1391901,70765,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,High,2
SGB_10171,TP20200812-DBC51_DT2009055274-1_bin.265.fa,95.08,0.08,2033380,62885,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,3
SGB_10172,TP20200812-DBC51_DT2009055274-1_bin.294.fa,83.09,3.02,1469224,5063,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,Medium,2
SGB_10173,TP20200812-DBC51_DT2009055274-1_bin.295.fa,86.04,1.14,1943576,21734,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__,Medium,3
SGB_10174,TP20200812-DBC51_DT2009055274-1_bin.2.fa,94.94,0.66,1706782,37796,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,3
SGB_10175,TP20200812-DBC51_DT2009055274-1_bin.309.fa,60.43,0.68,1522467,3114,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__,Medium,5
SGB_10176,TP20200812-DBC51_DT2009055274-1_bin.343.fa,92.63,2.85,2247929,28320,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG575;s__,High,4
SGB_10177,TP20200812-DBC51_DT2009055274-1_bin.376.fa,75.03,0.69,1542758,37600,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,28
SGB_10178,TP20200812-DBC51_DT2009055274-1_bin.396.fa,89.46,1.45,1725927,41598,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__SIG32;s__,Medium,4
SGB_10179,TP20200812-DBC51_DT2009055274-1_bin.50.fa,82.7,5.26,2546450,9480,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__,Medium,2
SGB_1018,T1900044630_TS20190096_bin.77.fa,93.15,3.19,2396632,18630,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,High,3
SGB_10180,TP20200812-DBC51_DT2009055274-1_bin.5.fa,78.66,2.85,1636154,27095,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__,Medium,2
SGB_10181,TP20200812-DBC51_DT2009055274-1_bin.65.fa,83.26,0,1914821,23524,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,13
SGB_10182,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000009.fa,98.32,0,2410377,81363,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__SIG435;s__,High,2
SGB_10183,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000010.fa,94.41,0.67,1772863,64547,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG673;s__,High,3
SGB_10184,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000021.fa,98.03,0,2091221,76844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,High,185
SGB_10185,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000022.fa,90.54,0.43,2499171,45472,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017407905,High,54
SGB_10186,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000044.fa,93.3,3.19,1843921,49345,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,High,3
SGB_10187,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000057.fa,92.87,1.75,1263052,26216,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,17
SGB_10188,TP20200812-DBC51_DT2009055274-1.MAGScoT_cleanbin_000075.fa,89.2,1.01,2046848,9281,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,Medium,4
SGB_10189,TP20200812-DBC52_DT2009055275-1_bin.130.fa,98.3,0,2026770,82348,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__,High,59
SGB_1019,T1900044630_TS20190096_bin.7.fa,90.46,4.25,2209904,13168,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__SIG627;g__RGIG5579;s__,High,2
SGB_10190,TP20200812-DBC52_DT2009055275-1_bin.265.fa,91.25,0.98,2487578,49975,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__,High,41
SGB_10191,TP20200812-DBC52_DT2009055275-1_bin.360.fa,91.48,0.4,1502883,38346,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11412;s__,High,5
SGB_10192,TP20200812-DBC52_DT2009055275-1_bin.73.fa,95.64,0.73,2128601,13825,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA9506;g__SIG437;s__,High,4
SGB_10193,TP20200812-DBC52_DT2009055275-1_bin.81.fa,75.16,0.34,764630,4757,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__,Medium,3
SGB_10194,TP20200812-DBC52_DT2009055275-1.MAGScoT_cleanbin_000009.fa,96.21,1.2,1747529,83042,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__JAHHUH01;s__,High,98
SGB_10195,TP20200812-DBC52_DT2009055275-1.MAGScoT_cleanbin_000013.fa,98.66,0.67,3063320,238005,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__,High,13
SGB_10196,TP20200812-DBC52_DT2009055275-1.MAGScoT_cleanbin_000039.fa,95.61,1.34,2430398,36102,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,30
SGB_10197,TP20200812-DBC53_DT2009055276-1_bin.108.fa,91.57,2.68,2060274,12591,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__,High,4
SGB_10198,TP20200812-DBC53_DT2009055276-1_bin.187.fa,85.47,2.74,1927750,6424,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG622;s__,Medium,4
SGB_10199,TP20200812-DBC53_DT2009055276-1_bin.233.fa,94.63,0,2336754,31939,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UMGS1253;g__CAKSHP01;s__,High,6
SGB_102,T1900044544_TS20190010.MAGScoT_cleanbin_000038.fa,86.98,5.7,1944932,16307,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,Medium,4
SGB_1020,T1900044630_TS20190096.MAGScoT_cleanbin_000001.fa,96.4,0,2648111,48195,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__,High,2
SGB_10200,TP20200812-DBC53_DT2009055276-1_bin.244.fa,73.41,1.96,1127715,3574,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG1943;s__,Medium,3
SGB_10201,TP20200812-DBC53_DT2009055276-1_bin.283.fa,91.84,1.04,1599065,13685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,5
SGB_10202,TP20200812-DBC53_DT2009055276-1_bin.303.fa,86.12,5.96,2213181,8869,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__,Medium,2
SGB_10203,TP20200812-DBC53_DT2009055276-1_bin.339.fa,99.46,0.67,1988376,75733,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,High,61
SGB_10204,TP20200812-DBC53_DT2009055276-1_bin.344.fa,87.48,0.45,2410038,49478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1189;s__,Medium,50
SGB_10205,TP20200812-DBC53_DT2009055276-1_bin.347.fa,90.64,1.83,2383234,12208,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__,High,5
SGB_10206,TP20200812-DBC53_DT2009055276-1_bin.76.fa,96.26,0.41,1654138,25046,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,7
SGB_10207,TP20200812-DBC53_DT2009055276-1_bin.8.fa,90.36,0.24,1707733,12138,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG8775;s__,High,10
SGB_10208,TP20200812-DBC53_DT2009055276-1.MAGScoT_cleanbin_000036.fa,94.71,0,2422228,82005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,High,122
SGB_10209,TP20200812-DBC53_DT2009055276-1.MAGScoT_cleanbin_000039.fa,94.18,0.67,1289384,31394,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG587;s__,High,14
SGB_1021,T1900044630_TS20190096.MAGScoT_cleanbin_000002.fa,97.09,1.57,2593564,31637,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__,High,13
